"id(l)","id(a)"
"Phishing/Hacking","0x58d5b54929a2ddea7eeebc212e674de9448ef1c8"
"Pig Butchering","0x9475E8507113ce3F8febFbE3487dB60E38E64c78"
"Phishing/Hacking","0x7ef410d22a4ca162e11e64a2ae33c82616b09775"
"Decentraland","0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce"
"Pig Butchering","0x27aaa24bc102d815af57c47125531abdcfa9e1c7"
"Pundi X","0x9c96f0b44a388de5f25a15598b7370a27415e790"
"Phishing/Hacking","0x1446c3cb2cca5a03ad30b0cd1769633dd96ffe4d"
"Phishing/Hacking","0x0ccbea058cb859f5587a3589dacf250142b82d02"
"Decentraland","0xa66d83716c7cfe425b44d0f7ef92de263468fb3d"
"Token Sale","0xa66d83716c7cfe425b44d0f7ef92de263468fb3d"
"Phishing/Hacking","0x9de26484108d93d249db07f1f8383a921bbbc6cc"
"Blockchain Cuties","0x20c81ae5a7cf1c5a3f8293313692474f8d6b808b"
"Fake Project Scam","0xFa841395d732405223fb40dDAB67E90008D8E615"
"Fake Returns Scam","0xFa841395d732405223fb40dDAB67E90008D8E615"
"Phishing/Hacking","0xaa469498af7bfdf498aa485545df306464cde2a2"
"Sienna Network","0x65d9840c97e0e3b39e7c3f334ec1805e2186dc8c"
"Polkastarter","0x65d9840c97e0e3b39e7c3f334ec1805e2186dc8c"
"DATx","0xf5c8b99c64a5584a911d3aae4873b3581d48586e"
"ICO Wallets","0xf5c8b99c64a5584a911d3aae4873b3581d48586e"
"Coinsquare","0x7f2118fd5016df11fa82b7d93a8badb4e3251ec7"
"Exchange","0x7f2118fd5016df11fa82b7d93a8badb4e3251ec7"
"Rug Pull","0x6a14816b29800b5b2cdf9858359eedba6a129a2d"
"Phishing/Hacking","0x5eb24d5dbb8d2f8a5be8f3206dcb5b8e8591cd07"
"Enzyme Finance","0x6d7f71cc3109d4132ad6124d84e72e353b979880"
"Phishing/Hacking","0xe597880cb0591c6fc09e1b2778c26cad34922b82"
"Phishing/Hacking","0x3cd62398553089a1eb75d434ce3cccbdfd4b56cb"
"Phishing/Hacking","0x311e8FBacC2EC05793e14319ef0006F7A7516CBa"
"Wrapped BTC","0x3e8640574aa764763291ed733672d3a105107ac5"
"Wrapped Bitcoin","0x3e8640574aa764763291ed733672d3a105107ac5"
"DEX","0x4524baa98f9a3b9dec57caae7633936ef96bd708"
"Ledger Dex","0x4524baa98f9a3b9dec57caae7633936ef96bd708"
"Phishing/Hacking","0xc7d64e6509333a3b68f6fc09d7d19404bfdd229a"
"Phishing/Hacking","0xeea340f20dd5d7502e76d9c276cc0e1802355113"
"Blackmail","0x30Dc7A5b2475EdE0c63689D97D4b147d5521F677"
"Phishing/Hacking","0xBa663f63eE6eF36d8778615dB2b90679F605D8B4"
"Pig Butchering","0x186b74A495500461c3C519602Bc53D6854dD1C40"
"Phishing/Hacking","0xc2c9c794d9cf3f61b5da3a4393607407f8e6f188"
"Phishing/Hacking","0xef5342C226D885DB54d17c21D41f137BF1a3b732"
"Phishing/Hacking","0x3681828da105fc3c44e212f6c3dc51a0a5a6f5c6"
"Phishing/Hacking","0xeee82b5761C48cf895E3fE1A6EBff3Be3704BbD9"
"Phishing/Hacking","0x5c5452d1a4fb7175812de3b4a4f1c34d5bc5a261"
"Phishing/Hacking","0x7f1b27fec1ad7f5f8d8aa3f2812cb0f644b61fef"
"mStable","0x0997dddc038c8a958a3a3d00425c16f8eca87deb"
"Blackmail","0xF267Ae74488dbD881A4C4fBc3B775AC94d92B546"
"Polkastarter","0x11b867ae59170ca8f6dd18dfc2a77a1645370f5d"
"Phishing/Hacking","0x8E1eD10102787D73C0E0C6A75cd27217Cd6FFA56"
"DeFi","0xecb53d65816444dbbf6a326b8df959caeda3faf9"
"Zapper Fi","0xecb53d65816444dbbf6a326b8df959caeda3faf9"
"Phishing/Hacking","0x5b456907074c8ab93af396e9a80e1c5b9f33af9f"
"Arbitrum","0x1d24838b35a9c138ac157a852e19e948ad6323d7"
"Livepeer","0x1d24838b35a9c138ac157a852e19e948ad6323d7"
"Blackmail","0xB4F6C6F8243D3D3c57A8e9f1B08f1f21ECFb53bC"
"Phishing/Hacking","0xf847860a334c63b347030b3e6dc1d18136ce6f65"
"Maker Vault Owner","0x75f1583912e0de904630d30917424340b6843e5c"
"Phishing/Hacking","0xe4a177146b18e986f0463364dd53f37f601f9f23"
"Phishing/Hacking","0x962b55decacd69b74d83a1738b1e42c1e834a029"
"Rug Pull","0xef4B642797Fcc5B447039d561844BA7f2a6badC5"
"Maker","0x4f5f0933158569c026d617337614d00ee6589b6e"
"Layer 2","0xa0b912b3ea71a04065ff82d3936d518ed6e38039"
"Optimism","0xa0b912b3ea71a04065ff82d3936d518ed6e38039"
"Phishing/Hacking","0x0a4392f623faf54de72cbf6f567e1a7808251cd3"
"Phishing/Hacking","0x53645080083e0037976455ef903bc88679d1029f"
"Phishing/Hacking","0x468ff9ff7f7b0c17d352c4c9b71f368cba668c66"
"Phishing/Hacking","0xdf58cf12d6a989fcd2e7c4ae6579966272d7bd43"
"Phishing/Hacking","0x717b0f2016f396046e1403ddb8a338d3a65a649e"
"Phishing/Hacking","0xa3570c82d03bbf8c337799fe3f502729d3cf0dbc"
"DeFi Saver","0x93efcf86b6a7a33ae961a7ec6c741f49bce11da7"
"Phishing/Hacking","0xbe3364dfb8158A3e452FF96AEb247BF3f5F019B5"
"Phishing/Hacking","0x308bf26872d8b07bb1559d0908c7683e65d61d5c"
"Deprecated","0x5f81b1c7182543e0db342fc2a69525888d648e60"
"Fake Project Scam","0xf2e9d7efbc5885e0976200322266bfda6aca8db6"
"Phishing/Hacking","0x69cc914ea9bead077ee6096afa7335fd239ecb3d"
"Phishing/Hacking","0x55c4dfc965b911afee18a7d2d94a245b867395b6"
"Balancer","0xbc0f2372008005471874e426e86ccfae7b4de79d"
"DEX","0xbc0f2372008005471874e426e86ccfae7b4de79d"
"DEX","0xbe52548488992cc76ffa1b42f3a58f646864df45"
"Platypus","0xbe52548488992cc76ffa1b42f3a58f646864df45"
"Rug Pull","0x3d1fa5041f03632ad910450f7ee138e756d55d2b"
"Phishing/Hacking","0x28a6d6e41fcca5b003f22ceba48aa689325dd62b"
"Fund","0x97137466bc8018531795217f0ecc4ba24dcba5c1"
"Alameda Research","0x97137466bc8018531795217f0ecc4ba24dcba5c1"
"Rug Pull","0x80545858ba7d9bcbc709c45aea18c1b0df16172c"
"Phishing/Hacking","0x84df40ce2bd6535b2fd2102636310399d3576639"
"Bitfinex","0x8103683202aa8da10536036edef04cdd865c225e"
"Phishing/Hacking","0x7c4f1976f96e9dced83977fd96ba71e0fb3c6389"
"Maker","0xb7ac09c2c0217b07d7c103029b4918a2c401eecb"
"Oasis Dex","0xb7ac09c2c0217b07d7c103029b4918a2c401eecb"
"Juicebox","0xef7480b6e7ced228ffb0854fe49a428f562a8982"
"Huobi","0x34189c75cbb13bdb4f5953cda6c3045cfca84a9e"
"Exchange","0x34189c75cbb13bdb4f5953cda6c3045cfca84a9e"
"Phishing/Hacking","0x52037ab8f61ccced602f2405583ea0a518aa97e3"
"Phishing/Hacking","0xcd476307999272fe506233672f77b89d6002a2d5"
"Phishing/Hacking","0x6Ef982f9E7F09d4bF4a70398707c82970a6Dc31E"
"Bit India","0xeb9d2df5b516f0cd7a962861f2a6ee4dd6387a5e"
"Token Sale","0xeb9d2df5b516f0cd7a962861f2a6ee4dd6387a5e"
"Phishing/Hacking","0x5b031f7ab414a896fcf0cb1cb11ac33621c364db"
"DEX","0xb8e567fc23c39c94a1f6359509d7b43d1fbed824"
"Platypus","0xb8e567fc23c39c94a1f6359509d7b43d1fbed824"
"DEX","0x071c661b4deefb59e2a3ddb20db036821eee8f4b"
"CurveFi","0x071c661b4deefb59e2a3ddb20db036821eee8f4b"
"Launchpad","0x41fc5635fc878d13934dc576134c139941b854f9"
"MOOAR","0x41fc5635fc878d13934dc576134c139941b854f9"
"Phishing/Hacking","0xf76dea0a7ed40e379cc834cf94a6bdc59ac11044"
"Phishing/Hacking","0x754a7657092fd2862338ff06ce02cfc389d49e21"
"Phishing/Hacking","0x33dc6f9659963174ca26559636502f70fd7ec85c"
"Fake Project Scam","0xc299d70c76c6f20f93b3eb91f8b710f5e699c943"
"Contract Exploit","0x079667f4f7a0b440ad35ebd780efd216751f0758"
"Phishing/Hacking","0x079667f4f7a0b440ad35ebd780efd216751f0758"
"Phishing/Hacking","0x219a70887042001336793f185106c138726e6485"
"Phishing/Hacking","0x2ea8449b6561e6fd33671177cc6525f163326ac3"
"Sybil Delegate","0x0aa3be46401579becfdab425afce84ae5da851dc"
"Phishing/Hacking","0xeb4275a727cf5160f31418c59160de834f6b9afb"
"Phishing/Hacking","0x7fd2e04ebea26f3a2b971ea94e42e7da0d15b52e"
"Phishing/Hacking","0xDe72b9575B532aB7Cf37C677d95e9cE612b05ACe"
"Phishing/Hacking","0x9356794614efd99a81578425006365b8b697b600"
"Phishing/Hacking","0x407Ce703A92ACC44c40722dc2256E1D6388BcBf4"
"Mining","0x8bc6667ef4f338bb5d4a2ef23d20e314e9c6dbfb"
"Hiveon","0x8bc6667ef4f338bb5d4a2ef23d20e314e9c6dbfb"
"Phishing/Hacking","0x22db82ce061365d51a444c8a516b6db9037aba17"
"NFT Airdrop Scam","0xdb1aabe42f48f4b6b40cded8eeefaea3ebab2766"
"Phishing/Hacking","0x0ea17def7cd9c51c9d6ed0c47381bb7f0a2da1e3"
"Phishing/Hacking","0xbecb814e2862412a58a7d2ddd4d7cd4ade43677d"
"Fake Returns Scam","0xe2080a7dcd1873c9c6e60f4499fa01d6e30b61a1"
"Phishing/Hacking","0xf2f6e155ae2050870f570773c7446a3a409bd4b7"
"Drops","0x3bfbfbb9de8ec3ea621a965ceb68779320391355"
"Polkastarter","0x3bfbfbb9de8ec3ea621a965ceb68779320391355"
"Rug Pull","0x7cb0545f4699b2505987e877c73254af0d8bd1e8"
"Dragonereum","0xb3d5d71ff892f3b577e42d5271cc0ef924313d18"
"Hoo.com","0x993b7fcba51d8f75c2dfaec0d17b6649ee0c9068"
"Exchange","0x993b7fcba51d8f75c2dfaec0d17b6649ee0c9068"
"YFFI Finance","0x95284d906ab7f1bd86f522078973771ecbb20662"
"Fake Project Scam","0x3fef18eb289956bac2b764e6a6f80be9315dfd4b"
"Phishing/Hacking","0x05ae6dd50b5a71366fde5eb538a9d41eb3523922"
"Bridge","0xa4108aa1ec4967f8b52220a4f7e94a8201f2d906"
"Gravity Bridge","0xa4108aa1ec4967f8b52220a4f7e94a8201f2d906"
"Phishing/Hacking","0xb1f8216748c5d7ec56355d45b12fe4b971b3daeb"
"Phishing/Hacking","0xf9035283551213f49d78a8467bed94e4b388676e"
"Buidl Guidl Builders","0xea8e2e39740b77c3449b34516b0922e71b1dbe44"
"Cream Finance","0x98e329eb5aae2125af273102f3440de19094b77c"
"Phishing/Hacking","0x5ebdbe2ba2a12c388e327567674e26e3d06d2a1f"
"Synthetix","0xc746bc860781dc90bbfcd381d6a058dc16357f8d"
"Phishing/Hacking","0x0e98ca737c5c4cdad4cb7f390f882108020f237a"
"Phishing/Hacking","0xa6ddca42b0da82fca583f0de55681eb2bef9cce5"
"Fake Project Scam","0xf3Cf5964B5AAC6Ef46A302884D8dC61f727Aef69"
"Phishing/Hacking","0x5a59fc20e2659f9df6a21ccd8627ea0d2403b36b"
"Sybil Delegate","0xa3db422feca34aea3227a6533d9910d1e4aa110f"
"Phishing/Hacking","0x0d202934db48341adfe26812a1d8731383b065b3"
"Phishing/Hacking","0x3c7c92bbcd9de6d93c04c2f3544c837da567d805"
"Tornado.Cash","0x88fd245fedec4a936e700f9173454d1931b4c307"
"Phishing/Hacking","0xd1014b048deef8529f55d2db0059f8760cf51a8b"
"Decentraland","0x55ed2910cc807e4596024266ebdf7b1753405a11"
"ICO Wallets","0x55ed2910cc807e4596024266ebdf7b1753405a11"
"Phishing/Hacking","0x1c0e294310091654beac3d191089d3c376be123f"
"Phishing/Hacking","0x0a5723d1bc889d8f755eb36fcd60483cc8bcf203"
"KyberSwap","0x607d7751d9f4845c5a1de9eed39c56f4fc0f855d"
"Phishing/Hacking","0x8Ac2D87f4308B0718AA9345B409277E01282fe03"
"Uniswap","0x6dc993fe1e945a640576b4dca81281d8e998df71"
"DEX","0x6dc993fe1e945a640576b4dca81281d8e998df71"
"Phishing/Hacking","0xa95171e49a7e187585c0d5cde0c209b76a5fd220"
"NFT Airdrop Scam","0x2f2c3eDb0eA64627DBF434C49C7A6A0Ed610f359"
"Protocol","0x3e1f62aa8076000c3218493fe3e0ae40bcb9a1df"
"Arbitrum","0x3e1f62aa8076000c3218493fe3e0ae40bcb9a1df"
"Nitro","0x3e1f62aa8076000c3218493fe3e0ae40bcb9a1df"
"Premia","0x657b70fe0b8d49e5af63b2f874e403a291358165"
"DEX","0xb3999f658c0391d94a37f7ff328f3fec942bcadc"
"Hashflow","0xb3999f658c0391d94a37f7ff328f3fec942bcadc"
"Layer 2","0x77ebfdfcc906ddcda0c42b866f26a8d5a2bb0572"
"Optimism","0x77ebfdfcc906ddcda0c42b866f26a8d5a2bb0572"
"Phishing/Hacking","0xb51f4bc6159f0a97bef80edf3402577fbc75d799"
"Uniswap","0x9599db1eaa37ab366bf260f51beefce9296eb619"
"DEX","0x9599db1eaa37ab366bf260f51beefce9296eb619"
"Phishing/Hacking","0x0fd4e58abacbb7339695a3d8ef53dc9bead3d15e"
"Phishing/Hacking","0xd68ba2beef81a89a20a4de53878b93a4bea657b8"
"Augmented Finance","0xa264f1969de80a42f414ae39fdfa24df372992ac"
"Phishing/Hacking","0x977062d52f782564e8b2cbdc0f68f2183656474d"
"Contract Exploit","0x1d5a56402425c1099497c1ad715a6b56aaccb72b"
"Huobi","0x63155828e949aeba75038a5e8a5f4edd5038d9a6"
"Phishing/Hacking","0xc535923b0ba6f7d79ba37fc9d92df4447a00d3d7"
"Phishing/Hacking","0x620085d9c1157bb56a9c1afd0ede1e79a42b9549"
"Phishing/Hacking","0x4e556877e96fdf3bef67c81ef72e20ab29a9aebf"
"Charity","0xbf2952b759a70250caa53d9d7f910cd985cbf6aa"
"Mask On","0xbf2952b759a70250caa53d9d7f910cd985cbf6aa"
"Phishing/Hacking","0xb3764761e297d6f121e79c32a65829cd1ddb4d32"
"Blockchain Cuties","0xbd047bfd52545b946264f00ebfbb01091412c033"
"Blackmail","0xAAb00F612D7dED169E51cf0142D48FF560f281f3"
"Contract Exploit","0xdC9524a8774DC2956Bdb8b55Fdf91938757F3185"
"Phishing/Hacking","0x8c9492406473d9bf12dc669d5d1f74ca151d5e57"
"Fake Returns Scam","0x9ddec70Ab6fF39491C449D5CE3A02A852Dc8b80a"
"Phishing/Hacking","0xa22229d569884f928b88087600c60d33a9c5a746"
"Phishing/Hacking","0xb2b8d4337ade6f8e6da4954844b05b9a1aa9358a"
"Typhoon.Cash","0xd8cb7339b5e9fc1c4477b4c900110d74b72b4830"
"Phishing/Hacking","0x3e9163816b073c2ce425c99e68ba8ae7caaec067"
"Layer 2","0xcee284f754e854890e311e3280b767f80797180d"
"Arbitrum","0xcee284f754e854890e311e3280b767f80797180d"
"Bridge","0xcee284f754e854890e311e3280b767f80797180d"
"Nitro","0xcee284f754e854890e311e3280b767f80797180d"
"Phishing/Hacking","0xcf45624eb75be6252402312d030a7d3e04c557ef"
"Phishing/Hacking","0xf33068d5e798f6519349ce32669d1ec940db1193"
"Value DeFi","0x55bf8304c78ba6fe47fd251f37d7beb485f86d26"
"YFV Finance","0x1c990fc37f399c935625b815975d0c9fad5c31a1"
"Yield Farming","0x1c990fc37f399c935625b815975d0c9fad5c31a1"
"Phishing/Hacking","0xa7a020ae798a0a026c57ed6cbe48b21d3dbbec5b"
"Fake Project Scam","0xa70299bbc37855f0a606f37e93fe7eaa079fe24f"
"Phishing/Hacking","0x6729fab0df0c18843ec10722759f2859b9f302e4"
"My Crypto Heroes","0x211b3c1f7893685e395553da61cf32c10764c23d"
"MCH","0x211b3c1f7893685e395553da61cf32c10764c23d"
"Buidl Guidl Builders","0xb810b728e44df56eaf4da93ddd08168b3660753f"
"Layer 2","0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f"
"Arbitrum","0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f"
"Bridge","0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f"
"Nitro","0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f"
"Phishing/Hacking","0x3f796b2b5c7c5b87f6885b3160a2261d463b46cc"
"Fund","0xfe78617ec612ac67bcc9cc145d376400f15a82cb"
"Lido","0xfe78617ec612ac67bcc9cc145d376400f15a82cb"
"Figment Capital","0xfe78617ec612ac67bcc9cc145d376400f15a82cb"
"Kp2r Network","0x49e7d50f6354357bb064305ce0bdc1695373b665"
"Keep2r","0x49e7d50f6354357bb064305ce0bdc1695373b665"
"NEST Protocol","0x561d0d6c498a379574eaaa4a5f2532b223ffaebf"
"Phishing/Hacking","0x0ce2eaf01543132b88e5e8156fcad978994a9cf6"
"Parity Bug","0x227b7656129bc07eef947d3c019a7a8f36a24e74"
"Phishing/Hacking","0xa2065164a26ecd3775dcf22510ad1d2daef8bd2a"
"Jarvis","0x6b526daf03b4c47af2bcc5860b12151823ff70e0"
"DEX","0x6b526daf03b4c47af2bcc5860b12151823ff70e0"
"Contract Exploit","0x9A843BB125a3c03f496CB44653741f2CEF82f445"
"Decentra Web","0x3d8f878584199e47a2d40a1e269042e10aa50754"
"CACHE Gold","0x10583948905d768880ba6c5a17847556da49305a"
"Phishing/Hacking","0x7fe98db10b5d1929bbd7f25e614a255962de9ed1"
"Phishing/Hacking","0xb1507f936066831b3cac64c203df247ef2c80cdc"
"Phishing/Hacking","0x91e159d55e1a1f551306194bb0182ad5c2ff3389"
"Phishing/Hacking","0xf41196e8efabce3fee5118d12b971423a8e8ddcb"
"DEX","0xd8336532f6ed7b94282faf724fe41d6145e07cfc"
"CurveFi","0xd8336532f6ed7b94282faf724fe41d6145e07cfc"
"Phishing/Hacking","0x8b4417a6740f5672539b32c547f578564d119278"
"Phishing/Hacking","0x7f5d2fe39cd0c9924283cd5e92377a4894e3313a"
"Sybil Delegate","0x45f65f9dc6342e2cae57a8017773bd9b6bc0c937"
"Enzyme Finance","0xdee63b253432a443a09bf8461f20256d184319de"
"Phishing/Hacking","0x89c0e39f3b3be95c238912788687dbaebe7e6a2b"
"Multichain","0xa80f73b93526ef992b52e3998bb103a0a8f2359d"
"Zapper Fi","0x8a0a04f0bed364ccba553b79b01072dcf4ee153b"
"Blackmail","0x94Bf131548f14B83420a0Ee0aDD07D3550447436"
"Phishing/Hacking","0x8427e26bffa966cf4ada8b00ad1f8f3324c087dd"
"Phishing/Hacking","0xadc11274992be650e4f7c8d8a1be6001c4a7e1cb"
"Phishing/Hacking","0xbec9410b01671bb6521996b141bb95ebff87cb31"
"Synthetix","0xab0b2f1cf979cdbf4676251f35353ec5af2732dd"
"mStable","0xd51f062104d7c8ee7db100878a454451adfd2811"
"Phishing/Hacking","0xc454a957426af08a5ae6b6af57bbbff49eda7c73"
"Phishing/Hacking","0xDF290489840E921Bf8D4f2C030D6CB36F9115376"
"Opium","0x30dc4e9e26f24acefa8067e71e1cd4363a05001e"
"Phishing/Hacking","0xd0ac32ab01d9d3ec145ef63f73bf4e222dbcc0fb"
"Phishing/Hacking","0xb32db51ba30c80a21a775635c1b6d6a01754fd06"
"Phishing/Hacking","0x31C10035ef474f34aDcfBa6bbaF9Fc998837e44a"
"Phishing/Hacking","0x006bbc8f04de8df341c6eaaf1247bca6f9a0f2d8"
"Phishing/Hacking","0xee14140f20fb737809ca206c238382b3f802ca6c"
"Phishing/Hacking","0xf91d76a1af8e94d528bec978681fd0672c5ac888"
"Phishing/Hacking","0x645e1f399a20d9804159716d62dbd37613605bd3"
"Phishing/Hacking","0x362e792e91e091f37baf8027a5fbc4c91c1d254e"
"Phishing/Hacking","0xd055610c2d5151adb3eaf994e08abe45dee936e0"
"DEX","0x47afa96cdc9fab46904a55a6ad4bf6660b53c38a"
"CurveFi","0x47afa96cdc9fab46904a55a6ad4bf6660b53c38a"
"Phishing/Hacking","0xd44c13f838462ef1bd983e9ca5d5b9e158138746"
"Phishing/Hacking","0x420edd527f217b56ab9b0fdf7a6c553fe78eb2aa"
"Phishing/Hacking","0x88436c2a2f427f2aa641dfd8c6763facf2bad7bf"
"Fake Project Scam","0xa3a25623a3367d988fca933f9e44207cb5123ea1"
"My Crypto Heroes","0xa30cbce69f520bf2a34c5c15193b7f5afe427a26"
"MCH","0xa30cbce69f520bf2a34c5c15193b7f5afe427a26"
"Phishing/Hacking","0xfe34aa1b07c3c61305df1be55719f0be44a23cd9"
"MEDIKEY","0xc90e008b491bf0ebcc4b9d63a5d83ec426346574"
"Phishing/Hacking","0x8d9621943caf6081d2745394a1d23da9a963f049"
"Phishing/Hacking","0xf49c37176d79865a38d94fcc7ae2e148c6f2bc87"
"DEX","0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a"
"CurveFi","0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a"
"Balancer Vested Shareholders","0x91b9e59614995e13a32e36440ac524825f7ae39e"
"DEX","0xc5424b857f758e906013f3555dad202e4bdb4567"
"CurveFi","0xc5424b857f758e906013f3555dad202e4bdb4567"
"Phishing/Hacking","0x45c5349a72857076bc1aabf211c564368e0ca661"
"Phishing/Hacking","0x2dc027f9f7f865452b9001a8f257030c16d76dc7"
"Wrapped BTC","0xca06411bd7a7296d7dbdd0050dfc846e95febeb7"
"Wrapped Bitcoin","0xca06411bd7a7296d7dbdd0050dfc846e95febeb7"
"OFAC","0xeDC5d01286f99A066559F60a585406f3878a033e"
"Government Criminal Blacklist","0xeDC5d01286f99A066559F60a585406f3878a033e"
"Exchange","0x7dfe9a368b6cf0c0309b763bb8d16da326e8f46e"
"Binance","0x7dfe9a368b6cf0c0309b763bb8d16da326e8f46e"
"Fake Returns Scam","0x0b43deaf78949528a82cb473c2fdbaefc0e47c31"
"Aave","0xb140cb1306b396c658a5438602b6857842e1e98a"
"Sybil Delegate","0x2ab4e42c2190c05b3dccd9b039daf8743217392a"
"Phishing/Hacking","0x435abf34fc401134b9db1a1858984aad81ecd021"
"Phishing/Hacking","0x2c182757728039f2640a293d2b3111b964297157"
"Phishing/Hacking","0xE3400442Ed7754cB2a43beCB83f801Cce1055Db9"
"DEX","0x7839254cff8aafbdc2da66fe709eb8f17ce09fe5"
"Tokenlon","0x7839254cff8aafbdc2da66fe709eb8f17ce09fe5"
"DEX","0x42d7025938bec20b69cbae5a77421082407f053a"
"CurveFi","0x42d7025938bec20b69cbae5a77421082407f053a"
"Phishing/Hacking","0x915c95415d3449212fd0991ccf5eb42864118ec9"
"Dutch X","0xb9812e2fa995ec53b5b6df34d21f9304762c5497"
"Phishing/Hacking","0x256d46b673825a5eedff1bf8e0a967a5f99ea1cc"
"Rug Pull","0x0cB6511195E33132AD488076ca7Ffcd293BA2Ef7"
"Phishing/Hacking","0xe2972f7b92e32162e8dd4c30b0516baa2a24c3c9"
"Phishing/Hacking","0xc7566ba63f39ba75b56eadc0328f9a76dbd1adf3"
"Phishing/Hacking","0xc601f6938c75c4ca03eaad570701d86e607771db"
"Phishing/Hacking","0xe96803c266c368f55966cc9fa69018043df21d9d"
"Set Protocol","0xceda8318522d348f1d1aca48b24629b8fbf09020"
"Coinsquare","0x89813b57ae92e74fb808eb7639d3a0050c9b3d7d"
"Exchange","0x89813b57ae92e74fb808eb7639d3a0050c9b3d7d"
"Authereum","0x5db9ded487437e0a96391b704885d547756efe68"
"Phishing/Hacking","0xce0aa8921ef80242f03ae1824e31ccf912ba1eb1"
"Phishing/Hacking","0x603d16901fe8d4540249663839834debda24204d"
"Ether Cards","0xd25f03bdc4727b43bf09ace9cf25c5dea21d1532"
"Fake Project Scam","0x2CA92207180eE0EB3A7E3912E4C5a22066FF4e4B"
"Cream Finance","0x28526bb33d7230e65e735db64296413731c5402e"
"Phishing/Hacking","0x82d5109de6653db5fb9f277370ef9621ebe67abc"
"mStable","0x9781c4e9b9cc6ac18405891df20ad3566fb6b301"
"Phishing/Hacking","0xfd477bf560e59941796b398cea662b393298abc0"
"Phishing/Hacking","0x389cc7a509555511a9b54ebdd3b7ee10348b8c8f"
"Phishing/Hacking","0x1135a2f00edde3e66735ca31dcd4ca817348cb24"
"Phishing/Hacking","0xd13b2d98852df7191f2004ee183a7a1a352e11e9"
"Augustus","0x34268c38fcbc798814b058656bc0156c7511c0e4"
"Paraswap","0x34268c38fcbc798814b058656bc0156c7511c0e4"
"DEX","0x34268c38fcbc798814b058656bc0156c7511c0e4"
"Phishing/Hacking","0xa5c4ac3e92067e823f34eccaec3140ccb76beebd"
"Phishing/Hacking","0x858995a2604a3a8c8d42e5b765770edf8f43c03a"
"Lua Swap","0xb67d7a6644d9e191cac4da2b88d6817351c7ff62"
"Staking","0xb67d7a6644d9e191cac4da2b88d6817351c7ff62"
"Yield Farming","0xb67d7a6644d9e191cac4da2b88d6817351c7ff62"
"Maker Vault Owner","0x5b444efd9f1e8c8655d1cfeee1fdf353f7c77f50"
"ARCx","0x562423f830582b6f704e175c439e132e59058284"
"Phishing/Hacking","0x8e1701e9509250d808eeca648feb1b8d7eed0704"
"Phishing/Hacking","0x4a8264933388e0f526fee7b5e2b8a9ad74d1a11c"
"Phishing/Hacking","0x311c65dcbe025ead81cab2925b81489123ce2eda"
"Phishing/Hacking","0x7450d268e6e230a7caa90df2941dd85822de125d"
"Phishing/Hacking","0x760774022517950fc1874b66cc71a83752f2fa89"
"Hero","0x1706024467ef8c9c4648da6fc35f2c995ac79cf6"
"ICO Wallets","0x1706024467ef8c9c4648da6fc35f2c995ac79cf6"
"Kp2r Network","0x19231725f21b3ba2989a396a31f3b66502c7de66"
"Keep2r","0x19231725f21b3ba2989a396a31f3b66502c7de66"
"Phishing/Hacking","0xdd9dfcec6823835ed771275beaefc626a0955d7e"
"Blocked","0x087a39ecd3e12db24b76025efaf077a2fd6e44c2"
"Phishing/Hacking","0xe64bae6b0e8b89a1a3f8152dc3fb5e3910166689"
"Airdrop / Distributor","0xb5adb233f28c86cef693451b67e1f2d41da97d21"
"DEX","0xb5adb233f28c86cef693451b67e1f2d41da97d21"
"Bitox.io","0xb5adb233f28c86cef693451b67e1f2d41da97d21"
"Phishing/Hacking","0xd7dfc49e5d13f77830029134fb06f5fa6d5e8ec4"
"Phishing/Hacking","0x1038945a8acf315ffc97d54d3b4b72f3ed2fe2bb"
"Contract Exploit","0x8f6a86f3ab015f4d03ddb13abb02710e6d7ab31b"
"Gitcoin","0x0dc5be1ec768b7a1bbc20b2b6129536184d85766"
"Open Grants","0x0dc5be1ec768b7a1bbc20b2b6129536184d85766"
"Grantee","0x0dc5be1ec768b7a1bbc20b2b6129536184d85766"
"Phishing/Hacking","0xF0Fc2d4d550253d8C165C599E0cCCf221c7eb7b5"
"Bridge","0x74af8a878317e0f6e72e302fbcdf5f3009186398"
"Counterstake","0x74af8a878317e0f6e72e302fbcdf5f3009186398"
"Obyte","0x74af8a878317e0f6e72e302fbcdf5f3009186398"
"Rug Pull","0x66afef0a62b0737a17a6fdca5fbb4f5abbe683af"
"Phishing/Hacking","0x4256117a02ac880335f8bfbeed63f92ec0001a5a"
"Phishing/Hacking","0x3063494a00b2fa9943d14753682dc3a63c15dd8a"
"Phishing/Hacking","0x5934b38c6fc843e75d2efbb34925ee0a91006683"
"Phishing/Hacking","0xb4e58e92522a8164fe2027bc63313641aa98d433"
"Phishing/Hacking","0xb0D2d2791657ce6CdF48b77A1E10F62E9b4Ee74B"
"Phishing/Hacking","0xcf060f72ea615dc395f08d6205d3540a7142c712"
